21:00:02 __main__ INFO: Volume filter enabled: min_24h_volume_usd = $5,000,000
21:00:49 __main__ INFO: Skipping binance:RUNE/USDT: 24h volume $1,273,710 < $5,000,000
21:00:49 __main__ INFO: Skipping binance:RVN/USDT: 24h volume $1,086,182 < $5,000,000
21:00:49 __main__ INFO: Skipping binance:S/USDT: 24h volume $1,912,167 < $5,000,000
21:00:49 __main__ INFO: Skipping binance:SAGA/USDT: 24h volume $420,306 < $5,000,000
21:00:49 __main__ INFO: Skipping binance:SAND/USDT: 24h volume $996,468 < $5,000,000
21:00:50 __main__ INFO: Skipping binance:SANTOS/USDT: 24h volume $1,419,038 < $5,000,000
21:00:50 __main__ INFO: Skipping binance:SAPIEN/USDT: 24h volume $469,936 < $5,000,000
21:00:50 __main__ INFO: Skipping binance:SC/USDT: 24h volume $111,298 < $5,000,000
21:00:50 __main__ INFO: Skipping binance:SCR/USDT: 24h volume $1,172,259 < $5,000,000
21:00:50 __main__ INFO: Skipping binance:SCRT/USDT: 24h volume $546,208 < $5,000,000
21:00:50 __main__ INFO: Skipping binance:SEI/USDT: 24h volume $3,452,536 < $5,000,000
21:00:50 __main__ INFO: Skipping binance:SENT/USDT: 24h volume $590,454 < $5,000,000
21:00:51 __main__ INFO: Skipping binance:SFP/USDT: 24h volume $237,522 < $5,000,000
21:00:51 __main__ INFO: Skipping binance:SHELL/USDT: 24h volume $191,847 < $5,000,000
21:00:51 __main__ INFO: Skipping binance:SHIB/USDT: 24h volume $4,222,834 < $5,000,000
21:00:51 __main__ INFO: Skipping binance:SKL/USDT: 24h volume $321,143 < $5,000,000
21:00:51 __main__ INFO: Skipping binance:SLP/USDT: 24h volume $605,641 < $5,000,000
21:00:51 __main__ INFO: Skipping binance:SNX/USDT: 24h volume $1,184,011 < $5,000,000
21:00:52 __main__ INFO: Skipping binance:SOLV/USDT: 24h volume $588,904 < $5,000,000
21:00:52 __main__ INFO: Skipping binance:SOMI/USDT: 24h volume $503,622 < $5,000,000
21:00:52 __main__ INFO: Skipping binance:SOPH/USDT: 24h volume $289,429 < $5,000,000
21:00:52 __main__ INFO: Skipping binance:SPELL/USDT: 24h volume $285,138 < $5,000,000
21:00:52 __main__ INFO: Skipping binance:SPK/USDT: 24h volume $657,763 < $5,000,000
21:00:52 __main__ INFO: Skipping binance:SSV/USDT: 24h volume $834,527 < $5,000,000
21:00:53 __main__ INFO: Skipping binance:STEEM/USDT: 24h volume $566,678 < $5,000,000
21:00:53 __main__ INFO: Skipping binance:STG/USDT: 24h volume $481,579 < $5,000,000
21:00:53 __main__ INFO: Skipping binance:STO/USDT: 24h volume $3,633,612 < $5,000,000
21:00:53 __main__ INFO: Skipping binance:STORJ/USDT: 24h volume $349,454 < $5,000,000
21:00:53 __main__ INFO: Skipping binance:STRAX/USDT: 24h volume $109,549 < $5,000,000
21:00:53 __main__ INFO: Skipping binance:STRK/USDT: 24h volume $2,197,867 < $5,000,000
21:00:53 __main__ INFO: Skipping binance:STX/USDT: 24h volume $1,031,734 < $5,000,000
21:00:54 __main__ INFO: Skipping binance:SUN/USDT: 24h volume $2,942,265 < $5,000,000
21:00:54 __main__ INFO: Skipping binance:SUPER/USDT: 24h volume $393,098 < $5,000,000
21:00:54 __main__ INFO: Skipping binance:SUSHI/USDT: 24h volume $320,986 < $5,000,000
21:00:54 __main__ INFO: Skipping binance:SXP/USDT: 24h volume $1,958,219 < $5,000,000
21:00:54 __main__ INFO: Skipping binance:SXT/USDT: 24h volume $848,815 < $5,000,000
21:00:54 __main__ INFO: Skipping binance:SYN/USDT: 24h volume $190,346 < $5,000,000
21:00:54 __main__ INFO: Skipping binance:SYRUP/USDT: 24h volume $651,279 < $5,000,000
21:00:55 __main__ INFO: Skipping binance:SYS/USDT: 24h volume $78,848 < $5,000,000
21:00:55 __main__ INFO: Skipping binance:T/USDT: 24h volume $158,420 < $5,000,000
21:00:55 __main__ INFO: Skipping binance:TFUEL/USDT: 24h volume $150,953 < $5,000,000
21:00:55 __main__ INFO: Skipping binance:THE/USDT: 24h volume $1,779,278 < $5,000,000
21:00:55 __main__ INFO: Skipping binance:THETA/USDT: 24h volume $783,607 < $5,000,000
21:00:55 __main__ INFO: Skipping binance:TIA/USDT: 24h volume $2,505,603 < $5,000,000
21:00:55 __main__ INFO: Skipping binance:TKO/USDT: 24h volume $111,004 < $5,000,000
21:00:56 __main__ INFO: Skipping binance:TLM/USDT: 24h volume $387,577 < $5,000,000
21:00:56 __main__ INFO: Skipping binance:TNSR/USDT: 24h volume $452,444 < $5,000,000
21:00:56 __main__ INFO: Skipping binance:TOWNS/USDT: 24h volume $310,018 < $5,000,000
21:00:56 __main__ INFO: Skipping binance:TRB/USDT: 24h volume $611,932 < $5,000,000
21:00:56 __main__ INFO: Skipping binance:TREE/USDT: 24h volume $732,813 < $5,000,000
21:00:56 __main__ INFO: Skipping binance:TRU/USDT: 24h volume $219,827 < $5,000,000
21:00:57 __main__ INFO: Skipping binance:TST/USDT: 24h volume $1,687,571 < $5,000,000
21:00:57 __main__ INFO: Skipping binance:TURTLE/USDT: 24h volume $307,721 < $5,000,000
21:00:57 __main__ INFO: Skipping binance:TUSD/USDT: 24h volume $187,754 < $5,000,000
21:00:58 __main__ INFO: Skipping binance:TUT/USDT: 24h volume $1,536,543 < $5,000,000
21:00:58 __main__ INFO: Skipping binance:TWT/USDT: 24h volume $850,312 < $5,000,000
21:00:58 __main__ INFO: Skipping binance:UMA/USDT: 24h volume $182,483 < $5,000,000
21:00:59 __main__ INFO: Skipping binance:USDE/USDT: 24h volume $2,616,820 < $5,000,000
21:00:59 __main__ INFO: Skipping binance:USDP/USDT: 24h volume $48,311 < $5,000,000
21:00:59 __main__ INFO: Skipping binance:USTC/USDT: 24h volume $395,241 < $5,000,000
21:00:59 __main__ INFO: Skipping binance:USUAL/USDT: 24h volume $324,295 < $5,000,000
21:01:00 __main__ INFO: Skipping binance:UTK/USDT: 24h volume $149,365 < $5,000,000
21:01:00 __main__ INFO: Skipping binance:VANA/USDT: 24h volume $270,202 < $5,000,000
21:01:00 __main__ INFO: Skipping binance:VANRY/USDT: 24h volume $664,362 < $5,000,000
21:01:01 __main__ INFO: Skipping binance:VELODROME/USDT: 24h volume $127,144 < $5,000,000
21:01:01 __main__ INFO: Skipping binance:VET/USDT: 24h volume $1,134,200 < $5,000,000
21:01:01 __main__ INFO: Skipping binance:VIC/USDT: 24h volume $252,572 < $5,000,000
21:01:01 __main__ INFO: Skipping binance:VTHO/USDT: 24h volume $226,667 < $5,000,000
21:01:01 __main__ INFO: Skipping binance:W/USDT: 24h volume $1,848,115 < $5,000,000
21:01:02 __main__ INFO: Skipping binance:WAL/USDT: 24h volume $325,990 < $5,000,000
21:01:02 __main__ INFO: Skipping binance:WAN/USDT: 24h volume $113,961 < $5,000,000
21:01:02 __main__ INFO: Skipping binance:WAXP/USDT: 24h volume $945,379 < $5,000,000
21:01:02 __main__ INFO: Skipping binance:WBETH/USDT: 24h volume $571,588 < $5,000,000
21:01:02 __main__ INFO: Skipping binance:WBTC/USDT: 24h volume $3,156,070 < $5,000,000
21:01:03 __main__ INFO: Skipping binance:WCT/USDT: 24h volume $2,002,447 < $5,000,000
21:01:03 __main__ INFO: Skipping binance:WIN/USDT: 24h volume $179,364 < $5,000,000
21:01:03 __main__ INFO: Skipping binance:WOO/USDT: 24h volume $272,973 < $5,000,000
21:01:03 __main__ INFO: Skipping binance:XAI/USDT: 24h volume $769,190 < $5,000,000
21:01:04 __main__ INFO: Skipping binance:XEC/USDT: 24h volume $183,454 < $5,000,000
21:01:04 __main__ INFO: Skipping binance:XLM/USDT: 24h volume $4,951,748 < $5,000,000
21:01:04 __main__ INFO: Skipping binance:XNO/USDT: 24h volume $74,535 < $5,000,000
21:01:04 __main__ INFO: Skipping binance:XTZ/USDT: 24h volume $501,166 < $5,000,000
21:01:05 __main__ INFO: Skipping binance:XVG/USDT: 24h volume $760,940 < $5,000,000
21:01:05 __main__ INFO: Skipping binance:XVS/USDT: 24h volume $308,855 < $5,000,000
21:01:05 __main__ INFO: Skipping binance:YB/USDT: 24h volume $230,073 < $5,000,000
21:01:05 __main__ INFO: Skipping binance:YFI/USDT: 24h volume $436,738 < $5,000,000
21:01:05 __main__ INFO: Skipping binance:YGG/USDT: 24h volume $519,171 < $5,000,000
21:01:05 __main__ INFO: Skipping binance:ZAMA/USDT: 24h volume $2,362,542 < $5,000,000
21:01:05 __main__ INFO: Skipping binance:ZBT/USDT: 24h volume $633,742 < $5,000,000
21:01:06 __main__ INFO: Skipping binance:ZEN/USDT: 24h volume $2,449,714 < $5,000,000
21:01:06 __main__ INFO: Skipping binance:ZIL/USDT: 24h volume $486,946 < $5,000,000
21:01:06 __main__ INFO: Skipping binance:ZK/USDT: 24h volume $1,831,255 < $5,000,000
21:01:06 __main__ INFO: Skipping binance:ZKC/USDT: 24h volume $581,319 < $5,000,000
21:01:06 __main__ INFO: Skipping binance:ZKP/USDT: 24h volume $659,149 < $5,000,000
21:01:06 __main__ INFO: Skipping binance:ZRO/USDT: 24h volume $4,349,786 < $5,000,000
21:01:06 __main__ INFO: Skipping binance:ZRX/USDT: 24h volume $228,526 < $5,000,000
21:01:07 __main__ INFO: Volume filter: 61 pairs remain after threshold
21:01:15 core.signal_engine INFO: Signal rejected: R:R too low 0.75 < 1.8
21:02:21 core.signal_engine INFO: Signal rejected: R:R too low 1.57 < 1.8
21:02:25 core.signal_engine INFO: Signal rejected: R:R too low 0.10 < 1.8
21:02:31 core.signal_engine INFO: Signal rejected: R:R too low 0.21 < 1.8
21:02:52 core.signal_engine INFO: Signal rejected: R:R too low 0.05 < 1.8
/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py:356: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  entry_time=datetime.utcnow(),
21:03:29 __main__ ERROR: Error scanning binance:NIGHT/USDT 15m: no such column: status
/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py:356: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  entry_time=datetime.utcnow(),
21:04:03 __main__ ERROR: Error scanning binance:RDNT/USDT 15m: no such column: status
21:04:15 core.signal_engine INFO: Signal rejected: R:R too low 0.19 < 1.8
/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py:356: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  entry_time=datetime.utcnow(),
21:04:18 __main__ ERROR: Error scanning binance:SIGN/USDT 4h: no such column: status
/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py:356: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  entry_time=datetime.utcnow(),
21:04:35 __main__ ERROR: Error scanning binance:SUI/USDT 15m: no such column: status
/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py:356: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  entry_time=datetime.utcnow(),
21:05:24 __main__ ERROR: Error scanning binance:WIF/USDT 4h: no such column: status
/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py:356: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  entry_time=datetime.utcnow(),
21:05:28 __main__ ERROR: Error scanning binance:WIF/USDT 15m: no such column: status
/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py:356: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  entry_time=datetime.utcnow(),
21:05:34 __main__ ERROR: Error scanning binance:WLFI/USDT 4h: no such column: status
/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py:356: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  entry_time=datetime.utcnow(),
21:05:36 __main__ ERROR: Error scanning binance:WLFI/USDT 1h: no such column: status
Traceback (most recent call last):
  File "/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py", line 542, in <module>
    main()
    ~~~~^^
  File "/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py", line 537, in main
    cmd_scan_all(args)
    ~~~~~~~~~~~~^^^^^^
  File "/root/.openclaw/workspace/projects/crypto-liquidity-hunter/main.py", line 408, in cmd_scan_all
    open_trades = store.get_open_trades()
  File "/root/.openclaw/workspace/projects/crypto-liquidity-hunter/data/store.py", line 203, in get_open_trades
    cur.execute("SELECT * FROM trades WHERE status='open' ORDER BY entry_time DESC")
    ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.OperationalError: no such column: status
